,label,score
758,POSITIVE,0.999703586101532
759,POSITIVE,0.8123120069503784
760,NEGATIVE,0.9900277256965637
761,NEGATIVE,0.9987595081329346
762,NEGATIVE,0.9938805103302002
763,NEGATIVE,0.969373881816864
764,NEGATIVE,0.9979556798934937
765,POSITIVE,0.9984650611877441
766,POSITIVE,0.9337606430053711
767,POSITIVE,0.9998512268066406
768,NEGATIVE,0.9896370768547058
769,NEGATIVE,0.5137113332748413
770,NEGATIVE,0.9977980852127075
771,NEGATIVE,0.7398120164871216
772,POSITIVE,0.9914543628692627
773,NEGATIVE,0.9965097308158875
774,POSITIVE,0.9998517036437988
775,POSITIVE,0.9998300075531006
776,POSITIVE,0.9998080134391785
777,NEGATIVE,0.982459545135498
778,NEGATIVE,0.9339289665222168
779,NEGATIVE,0.9613520503044128
780,POSITIVE,0.9996449947357178
781,NEGATIVE,0.99886155128479
782,NEGATIVE,0.989782452583313
783,NEGATIVE,0.9980754852294922
784,NEGATIVE,0.9994787573814392
785,NEGATIVE,0.9813560247421265
786,NEGATIVE,0.9665043354034424
787,NEGATIVE,0.9893518090248108
788,NEGATIVE,0.9879500865936279
789,POSITIVE,0.999479353427887
790,NEGATIVE,0.9987032413482666
791,NEGATIVE,0.9995757937431335
792,NEGATIVE,0.9984499216079712
793,NEGATIVE,0.9881563186645508
794,NEGATIVE,0.9806700944900513
795,NEGATIVE,0.9845335483551025
796,POSITIVE,0.891660749912262
797,NEGATIVE,0.9944869875907898
798,POSITIVE,0.999703586101532
799,POSITIVE,0.9972025156021118
800,NEGATIVE,0.9996492862701416
801,POSITIVE,0.9992744326591492
802,NEGATIVE,0.9982790946960449
803,POSITIVE,0.9998138546943665
804,NEGATIVE,0.9984411597251892
805,NEGATIVE,0.9718788266181946
806,NEGATIVE,0.9833659529685974
807,NEGATIVE,0.996311366558075
808,NEGATIVE,0.9956026077270508
809,NEGATIVE,0.997681736946106
810,NEGATIVE,0.9867159128189087
811,POSITIVE,0.9441019296646118
812,NEGATIVE,0.6342606544494629
813,NEGATIVE,0.9726157784461975
814,NEGATIVE,0.9906066656112671
815,NEGATIVE,0.9973210692405701
816,POSITIVE,0.9984729886054993
817,POSITIVE,0.9919211864471436
818,POSITIVE,0.9978958368301392
819,POSITIVE,0.9878778457641602
820,NEGATIVE,0.9963721036911011
821,NEGATIVE,0.9845335483551025
822,NEGATIVE,0.9782086610794067
823,POSITIVE,0.9998043179512024
824,NEGATIVE,0.9987415671348572
825,NEGATIVE,0.9615281224250793
826,POSITIVE,0.998150646686554
827,NEGATIVE,0.9978317618370056
828,POSITIVE,0.9997410178184509
829,POSITIVE,0.5849818587303162
830,POSITIVE,0.6953530311584473
831,NEGATIVE,0.9953218102455139
832,NEGATIVE,0.9981504082679749
833,POSITIVE,0.5867010951042175
834,NEGATIVE,0.8096343874931335
835,POSITIVE,0.9950354099273682
836,NEGATIVE,0.9878410696983337
837,POSITIVE,0.9949480295181274
838,NEGATIVE,0.9738128781318665
839,POSITIVE,0.9955920577049255
840,POSITIVE,0.9997045397758484
841,POSITIVE,0.9977796673774719
842,POSITIVE,0.9998648166656494
843,NEGATIVE,0.9738911986351013
844,NEGATIVE,0.9903422594070435
845,POSITIVE,0.9995530247688293
846,NEGATIVE,0.9986905455589294
847,NEGATIVE,0.9899027347564697
848,NEGATIVE,0.9860025644302368
849,POSITIVE,0.9809325933456421
850,NEGATIVE,0.9898636937141418
851,POSITIVE,0.9998080134391785
852,NEGATIVE,0.9993427395820618
853,NEGATIVE,0.9948862195014954
854,NEGATIVE,0.9873348474502563
855,POSITIVE,0.9575939178466797
856,NEGATIVE,0.9989587068557739
857,POSITIVE,0.999825656414032
858,NEGATIVE,0.998058021068573
859,NEGATIVE,0.9939711689949036
860,NEGATIVE,0.976389467716217
861,NEGATIVE,0.9966098666191101
862,NEGATIVE,0.9716023802757263
863,NEGATIVE,0.9982600808143616
864,NEGATIVE,0.9995208978652954
865,POSITIVE,0.9995443224906921
866,POSITIVE,0.9834173321723938
867,POSITIVE,0.9884325861930847
868,NEGATIVE,0.9981348514556885
869,NEGATIVE,0.9776747822761536
870,NEGATIVE,0.9982908368110657
871,NEGATIVE,0.565390944480896
872,NEGATIVE,0.987865149974823
873,POSITIVE,0.9911564588546753
874,NEGATIVE,0.5989587903022766
875,POSITIVE,0.7093697190284729
876,NEGATIVE,0.9896690249443054
877,NEGATIVE,0.8917303085327148
878,POSITIVE,0.9975423812866211
879,NEGATIVE,0.9820190668106079
880,POSITIVE,0.999847412109375
881,NEGATIVE,0.9919153451919556
882,NEGATIVE,0.9938998222351074
883,NEGATIVE,0.9938046932220459
884,NEGATIVE,0.9946038126945496
885,NEGATIVE,0.9963108897209167
886,NEGATIVE,0.9950727820396423
887,NEGATIVE,0.9910340905189514
888,NEGATIVE,0.9789249897003174
889,NEGATIVE,0.9885197281837463
890,NEGATIVE,0.9627980589866638
891,NEGATIVE,0.9949100613594055
892,NEGATIVE,0.9959456324577332
893,NEGATIVE,0.993285059928894
894,NEGATIVE,0.9927579164505005
895,NEGATIVE,0.9946119785308838
896,NEGATIVE,0.9864971041679382
897,NEGATIVE,0.9905670285224915
898,NEGATIVE,0.9832475781440735
899,NEGATIVE,0.9784291386604309
900,NEGATIVE,0.9947108030319214
901,NEGATIVE,0.9887301325798035
902,NEGATIVE,0.9922095537185669
903,NEGATIVE,0.9952560067176819
904,NEGATIVE,0.9774959087371826
905,NEGATIVE,0.9792189002037048
906,NEGATIVE,0.9900159239768982
907,NEGATIVE,0.990340530872345
908,NEGATIVE,0.9932461977005005
909,NEGATIVE,0.9868200421333313
910,NEGATIVE,0.9915285110473633
911,NEGATIVE,0.9830245971679688
912,NEGATIVE,0.9969333410263062
913,NEGATIVE,0.9984747767448425
914,NEGATIVE,0.9968020915985107
915,NEGATIVE,0.991503894329071
916,NEGATIVE,0.990394651889801
917,NEGATIVE,0.9906967878341675
918,NEGATIVE,0.9957184195518494
919,NEGATIVE,0.9926339983940125
920,NEGATIVE,0.9933493733406067
921,NEGATIVE,0.9957985281944275
922,NEGATIVE,0.9644001126289368
923,NEGATIVE,0.9910300970077515
924,NEGATIVE,0.9906736016273499
925,NEGATIVE,0.9924705028533936
926,NEGATIVE,0.9912589192390442
927,NEGATIVE,0.9614007472991943
928,NEGATIVE,0.9926264882087708
929,NEGATIVE,0.9939212799072266
930,NEGATIVE,0.9926179051399231
931,NEGATIVE,0.9940563440322876
932,NEGATIVE,0.9879064559936523
933,NEGATIVE,0.9851408004760742
934,NEGATIVE,0.9579428434371948
935,NEGATIVE,0.9857118725776672
936,NEGATIVE,0.9935846924781799
937,NEGATIVE,0.9949687123298645
938,NEGATIVE,0.9960352778434753
939,NEGATIVE,0.9321345686912537
940,NEGATIVE,0.9864278435707092
941,NEGATIVE,0.994280219078064
942,NEGATIVE,0.9953633546829224
943,NEGATIVE,0.9867261648178101
944,NEGATIVE,0.8803855180740356
945,NEGATIVE,0.9863313436508179
946,NEGATIVE,0.9952941536903381
947,NEGATIVE,0.9859340786933899
948,NEGATIVE,0.9902910590171814
949,NEGATIVE,0.937761664390564
950,NEGATIVE,0.987575113773346
951,NEGATIVE,0.9936610460281372
952,NEGATIVE,0.9736721515655518
953,NEGATIVE,0.9690423607826233
954,NEGATIVE,0.996310293674469
955,NEGATIVE,0.9886948466300964
956,NEGATIVE,0.9022918939590454
957,NEGATIVE,0.9927001595497131
958,NEGATIVE,0.9280931353569031
959,NEGATIVE,0.9953385591506958
960,NEGATIVE,0.976860523223877
961,NEGATIVE,0.9913437366485596
962,NEGATIVE,0.9915560483932495
963,NEGATIVE,0.9922652244567871
964,NEGATIVE,0.9774337410926819
965,NEGATIVE,0.9830809235572815
966,NEGATIVE,0.9969580173492432
967,NEGATIVE,0.9945716261863708
968,NEGATIVE,0.9934446811676025
969,NEGATIVE,0.9822240471839905
970,NEGATIVE,0.9890512824058533
971,NEGATIVE,0.9931579232215881
972,NEGATIVE,0.9928299784660339
973,NEGATIVE,0.9909777641296387
974,NEGATIVE,0.9866464138031006
975,NEGATIVE,0.9655301570892334
976,NEGATIVE,0.997416615486145
977,POSITIVE,0.9987679123878479
978,NEGATIVE,0.9804067015647888
979,NEGATIVE,0.9756969213485718
980,NEGATIVE,0.9690134525299072
981,NEGATIVE,0.9650103449821472
982,NEGATIVE,0.993046224117279
983,NEGATIVE,0.992976188659668
984,NEGATIVE,0.9965724945068359
985,NEGATIVE,0.9937189817428589
986,NEGATIVE,0.9860495924949646
987,NEGATIVE,0.9942323565483093
988,NEGATIVE,0.9160594940185547
989,NEGATIVE,0.9608020782470703
990,NEGATIVE,0.9926254153251648
991,NEGATIVE,0.9957102537155151
992,NEGATIVE,0.9310305118560791
993,NEGATIVE,0.9944676160812378
994,NEGATIVE,0.9589877128601074
995,NEGATIVE,0.9888752698898315
996,NEGATIVE,0.995503842830658
997,NEGATIVE,0.986717700958252
998,NEGATIVE,0.9945448637008667
999,POSITIVE,0.9392246603965759
1000,NEGATIVE,0.995614767074585
1001,NEGATIVE,0.992175281047821
1002,NEGATIVE,0.9754074215888977
1003,NEGATIVE,0.978604793548584
1004,NEGATIVE,0.9946991205215454
1005,NEGATIVE,0.9936634302139282
1006,NEGATIVE,0.9850813746452332
1007,NEGATIVE,0.9947591423988342
1008,NEGATIVE,0.9904881119728088
1009,NEGATIVE,0.994575023651123
1010,NEGATIVE,0.9935013651847839
1011,NEGATIVE,0.9948217868804932
1012,NEGATIVE,0.9953411817550659
1013,NEGATIVE,0.9872840642929077
1014,NEGATIVE,0.9956510663032532
1015,NEGATIVE,0.9817185401916504
1016,NEGATIVE,0.9879472851753235
1017,NEGATIVE,0.9923179149627686
1018,POSITIVE,0.9736271500587463
1019,NEGATIVE,0.9923304319381714
1020,NEGATIVE,0.978400468826294
1021,NEGATIVE,0.9853610396385193
1022,NEGATIVE,0.996310293674469
1023,POSITIVE,0.6383695006370544
1024,NEGATIVE,0.9933153986930847
1025,NEGATIVE,0.989546000957489
1026,NEGATIVE,0.987536609172821
1027,NEGATIVE,0.9913043975830078
1028,NEGATIVE,0.9941061735153198
1029,NEGATIVE,0.9965828061103821
1030,NEGATIVE,0.9946030974388123
1031,NEGATIVE,0.993548572063446
1032,NEGATIVE,0.9958639144897461
1033,NEGATIVE,0.9895044565200806
1034,NEGATIVE,0.9814019799232483
1035,NEGATIVE,0.9955399632453918
1036,NEGATIVE,0.986354410648346
1037,NEGATIVE,0.9936654567718506
1038,NEGATIVE,0.9922897219657898
1039,NEGATIVE,0.9962849617004395
1040,NEGATIVE,0.9868929982185364
1041,NEGATIVE,0.8908638954162598
1042,NEGATIVE,0.9938020706176758
1043,NEGATIVE,0.9968846440315247
1044,NEGATIVE,0.9925017356872559
1045,NEGATIVE,0.9817438125610352
1046,NEGATIVE,0.996310293674469
1047,NEGATIVE,0.9958873391151428
1048,NEGATIVE,0.9942069053649902
1049,NEGATIVE,0.9942118525505066
1050,NEGATIVE,0.9645310044288635
1051,NEGATIVE,0.9862127304077148
1052,NEGATIVE,0.9918832778930664
1053,NEGATIVE,0.9930480122566223
1054,NEGATIVE,0.9858418107032776
1055,NEGATIVE,0.9869008660316467
1056,NEGATIVE,0.9956389665603638
1057,NEGATIVE,0.9795122146606445
1058,NEGATIVE,0.9934054613113403
1059,NEGATIVE,0.9943515062332153
1060,NEGATIVE,0.9902071356773376
1061,NEGATIVE,0.995062530040741
1062,NEGATIVE,0.9910377264022827
1063,NEGATIVE,0.9920414090156555
1064,NEGATIVE,0.9938631057739258
1065,NEGATIVE,0.9918913841247559
1066,NEGATIVE,0.9924794435501099
1067,NEGATIVE,0.9943570494651794
1068,NEGATIVE,0.9924275279045105
1069,POSITIVE,0.7407011985778809
1070,NEGATIVE,0.9948073029518127
1071,NEGATIVE,0.9934740662574768
1072,NEGATIVE,0.9818089604377747
1073,NEGATIVE,0.9916463494300842
1074,NEGATIVE,0.9942842125892639
1075,NEGATIVE,0.99623042345047
1076,NEGATIVE,0.9934635162353516
1077,NEGATIVE,0.9842249155044556
1078,NEGATIVE,0.9861510396003723
1079,NEGATIVE,0.9858065843582153
1080,NEGATIVE,0.9911512732505798
1081,NEGATIVE,0.990803599357605
1082,NEGATIVE,0.9919736385345459
1083,NEGATIVE,0.9756292104721069
1084,NEGATIVE,0.9968023300170898
1085,NEGATIVE,0.9812078475952148
1086,NEGATIVE,0.9942401647567749
1087,NEGATIVE,0.9892176389694214
1088,NEGATIVE,0.9939436316490173
1089,NEGATIVE,0.9171479940414429
1090,NEGATIVE,0.9814077019691467
1091,NEGATIVE,0.9907819628715515
1092,NEGATIVE,0.9845409393310547
1093,NEGATIVE,0.9700600504875183
1094,NEGATIVE,0.961881160736084
1095,NEGATIVE,0.9987112283706665
1096,NEGATIVE,0.9931981563568115
1097,NEGATIVE,0.9916843175888062
1098,NEGATIVE,0.9901039004325867
1099,NEGATIVE,0.9958574175834656
1100,NEGATIVE,0.9893635511398315
1101,NEGATIVE,0.9764367341995239
1102,NEGATIVE,0.9831680655479431
1103,NEGATIVE,0.9936297535896301
1104,NEGATIVE,0.986096203327179
1105,NEGATIVE,0.991976797580719
1106,NEGATIVE,0.9592711925506592
1107,NEGATIVE,0.9914193153381348
1108,NEGATIVE,0.889385461807251
1109,NEGATIVE,0.9871881008148193
1110,NEGATIVE,0.9207407832145691
1111,NEGATIVE,0.9683271050453186
1112,NEGATIVE,0.9946298599243164
1113,NEGATIVE,0.9888188242912292
1114,NEGATIVE,0.9965969920158386
1115,NEGATIVE,0.9844260215759277
1116,NEGATIVE,0.9971485733985901
1117,NEGATIVE,0.9819356203079224
1118,NEGATIVE,0.9903259873390198
1119,NEGATIVE,0.9906892776489258
1120,NEGATIVE,0.9845196008682251
1121,NEGATIVE,0.9958654642105103
1122,NEGATIVE,0.9933417439460754
1123,NEGATIVE,0.9834142327308655
1124,NEGATIVE,0.9873208999633789
1125,NEGATIVE,0.9926846027374268
1126,NEGATIVE,0.991779625415802
1127,NEGATIVE,0.9878107905387878
1128,NEGATIVE,0.9851755499839783
1129,NEGATIVE,0.9934507608413696
1130,NEGATIVE,0.9902406930923462
1131,NEGATIVE,0.9806340932846069
1132,NEGATIVE,0.9938898086547852
1133,NEGATIVE,0.9924944639205933
1134,NEGATIVE,0.987342357635498
1135,NEGATIVE,0.9940377473831177
1136,NEGATIVE,0.9927446842193604
1137,NEGATIVE,0.9929063320159912
1138,NEGATIVE,0.9870686531066895
1139,NEGATIVE,0.9938350915908813
1140,NEGATIVE,0.9865255355834961
1141,NEGATIVE,0.9860301613807678
1142,NEGATIVE,0.99092698097229
1143,NEGATIVE,0.9931972026824951
1144,NEGATIVE,0.9907805323600769
1145,NEGATIVE,0.9928273558616638
1146,NEGATIVE,0.9968369007110596
1147,NEGATIVE,0.9909927845001221
1148,NEGATIVE,0.991780698299408
1149,NEGATIVE,0.9947479367256165
1150,NEGATIVE,0.9777745008468628
1151,NEGATIVE,0.9373986721038818
1152,NEGATIVE,0.9661951661109924
1153,NEGATIVE,0.9886099100112915
1154,NEGATIVE,0.9961264729499817
1155,NEGATIVE,0.9763102531433105
1156,NEGATIVE,0.9877951145172119
1157,NEGATIVE,0.9996976852416992
1158,POSITIVE,0.9955997467041016
1159,NEGATIVE,0.9865776300430298
1160,POSITIVE,0.9998589754104614
1161,NEGATIVE,0.9977725148200989
1162,NEGATIVE,0.9989056587219238
1163,NEGATIVE,0.9989474415779114
1164,NEGATIVE,0.980217456817627
1165,NEGATIVE,0.9997468590736389
1166,NEGATIVE,0.9930738210678101
1167,POSITIVE,0.985403299331665
1168,NEGATIVE,0.9962788224220276
1169,NEGATIVE,0.9972521662712097
1170,NEGATIVE,0.9704282879829407
1171,POSITIVE,0.9996993541717529
1172,NEGATIVE,0.5000084638595581
1173,NEGATIVE,0.9019938707351685
1174,NEGATIVE,0.9608623385429382
1175,NEGATIVE,0.7741260528564453
1176,POSITIVE,0.972223162651062
1177,NEGATIVE,0.9887980818748474
1178,NEGATIVE,0.9928010702133179
1179,NEGATIVE,0.9941093921661377
1180,NEGATIVE,0.9855595827102661
1181,POSITIVE,0.9986429810523987
1182,NEGATIVE,0.9990866184234619
1183,NEGATIVE,0.9847294688224792
1184,NEGATIVE,0.9980504512786865
1185,NEGATIVE,0.9966846108436584
1186,NEGATIVE,0.9890763759613037
1187,NEGATIVE,0.9589725732803345
1188,NEGATIVE,0.933070719242096
1189,NEGATIVE,0.9988322854042053
1190,NEGATIVE,0.9837008118629456
1191,NEGATIVE,0.9977253079414368
1192,POSITIVE,0.8966267108917236
1193,NEGATIVE,0.9935857653617859
1194,NEGATIVE,0.8530491590499878
1195,NEGATIVE,0.9951600432395935
1196,NEGATIVE,0.9948849081993103
1197,POSITIVE,0.999432384967804
1198,NEGATIVE,0.9691406488418579
1199,NEGATIVE,0.6887980699539185
1200,NEGATIVE,0.9996746778488159
1201,NEGATIVE,0.997870922088623
1202,NEGATIVE,0.9969615340232849
1203,POSITIVE,0.9997140765190125
1204,NEGATIVE,0.9894395470619202
1205,NEGATIVE,0.9939186573028564
1206,NEGATIVE,0.9978528022766113
1207,NEGATIVE,0.987260103225708
1208,POSITIVE,0.9977610111236572
1209,NEGATIVE,0.9938382506370544
1210,NEGATIVE,0.989462673664093
1211,NEGATIVE,0.999313235282898
1212,POSITIVE,0.9957818984985352
1213,NEGATIVE,0.9547659754753113
1214,POSITIVE,0.9808927774429321
1215,POSITIVE,0.8676435947418213
1216,NEGATIVE,0.9838913083076477
1217,NEGATIVE,0.9926114678382874
1218,POSITIVE,0.9993921518325806
1219,POSITIVE,0.9998352527618408
1220,NEGATIVE,0.98457932472229
1221,NEGATIVE,0.9954397678375244
1222,NEGATIVE,0.6632419228553772
1223,NEGATIVE,0.9991390705108643
1224,NEGATIVE,0.9725550413131714
1225,NEGATIVE,0.9979842901229858
1226,NEGATIVE,0.9939245581626892
1227,NEGATIVE,0.9986748695373535
1228,POSITIVE,0.927189290523529
1229,POSITIVE,0.9973559379577637
1230,NEGATIVE,0.832938551902771
1231,POSITIVE,0.9926613569259644
1232,NEGATIVE,0.995703399181366
1233,POSITIVE,0.9995306730270386
1234,POSITIVE,0.9998470544815063
1235,POSITIVE,0.9998155236244202
1236,NEGATIVE,0.9940396547317505
1237,POSITIVE,0.9847452044487
1238,POSITIVE,0.7000525593757629
1239,NEGATIVE,0.973932683467865
1240,NEGATIVE,0.9925838708877563
1241,NEGATIVE,0.9023834466934204
1242,POSITIVE,0.9864848852157593
1243,NEGATIVE,0.9560601115226746
1244,NEGATIVE,0.9982423782348633
1245,POSITIVE,0.9993941783905029
1246,POSITIVE,0.9994052648544312
1247,NEGATIVE,0.5503081679344177
1248,NEGATIVE,0.9976240992546082
1249,POSITIVE,0.9977473616600037
1250,POSITIVE,0.960891842842102
1251,NEGATIVE,0.9949429631233215
1252,NEGATIVE,0.998724639415741
1253,POSITIVE,0.9998401403427124
1254,NEGATIVE,0.5801330804824829
1255,NEGATIVE,0.9967259168624878
1256,NEGATIVE,0.5890004634857178
1257,NEGATIVE,0.9996346235275269
1258,POSITIVE,0.957197368144989
1259,NEGATIVE,0.9970628619194031
1260,POSITIVE,0.9900166392326355
1261,NEGATIVE,0.9989011287689209
1262,NEGATIVE,0.9950380921363831
1263,NEGATIVE,0.997549831867218
1264,NEGATIVE,0.9942976832389832
1265,NEGATIVE,0.9929551482200623
1266,NEGATIVE,0.982168972492218
1267,POSITIVE,0.8175711631774902
1268,NEGATIVE,0.524267852306366
1269,POSITIVE,0.7655026912689209
1270,NEGATIVE,0.9770574569702148
1271,POSITIVE,0.9053959846496582
1272,NEGATIVE,0.995072066783905
1273,NEGATIVE,0.9992021918296814
1274,POSITIVE,0.999108612537384
1275,NEGATIVE,0.9943441152572632
1276,POSITIVE,0.9980722665786743
1277,NEGATIVE,0.9390921592712402
1278,NEGATIVE,0.959732174873352
1279,NEGATIVE,0.9009915590286255
1280,NEGATIVE,0.9902680516242981
1281,NEGATIVE,0.9950851798057556
1282,NEGATIVE,0.9994786381721497
1283,NEGATIVE,0.6714757084846497
1284,POSITIVE,0.9993398785591125
1285,POSITIVE,0.8885224461555481
1286,NEGATIVE,0.9904988408088684
1287,POSITIVE,0.7729758024215698
1288,POSITIVE,0.9975136518478394
1289,NEGATIVE,0.9991661310195923
1290,POSITIVE,0.9998080134391785
1291,NEGATIVE,0.988249659538269
1292,POSITIVE,0.982871413230896
1293,NEGATIVE,0.9989344477653503
1294,POSITIVE,0.9998352527618408
1295,NEGATIVE,0.9830489158630371
1296,NEGATIVE,0.9920624494552612
1297,POSITIVE,0.7061403393745422
1298,NEGATIVE,0.9992942810058594
1299,POSITIVE,0.9880630373954773
1300,NEGATIVE,0.9793748259544373
1301,NEGATIVE,0.9985044002532959
1302,POSITIVE,0.9996862411499023
1303,POSITIVE,0.9921746850013733
1304,POSITIVE,0.9998490810394287
1305,POSITIVE,0.9986634254455566
1306,POSITIVE,0.9925512075424194
1307,NEGATIVE,0.9984136819839478
1308,NEGATIVE,0.9994199275970459
1309,NEGATIVE,0.9971713423728943
1310,POSITIVE,0.9998080134391785
1311,NEGATIVE,0.9931836724281311
1312,POSITIVE,0.9998801946640015
1313,NEGATIVE,0.9993246793746948
1314,NEGATIVE,0.9934698343276978
1315,NEGATIVE,0.9994283318519592
1316,NEGATIVE,0.99671471118927
1317,NEGATIVE,0.9226183295249939
1318,NEGATIVE,0.9974518418312073
1319,NEGATIVE,0.9968459010124207
1320,NEGATIVE,0.8712893128395081
1321,NEGATIVE,0.9594807624816895
1322,NEGATIVE,0.5316891074180603
1323,POSITIVE,0.9966279864311218
1324,NEGATIVE,0.9974027276039124
1325,NEGATIVE,0.9868202805519104
1326,NEGATIVE,0.9986470341682434
1327,NEGATIVE,0.9991257786750793
1328,NEGATIVE,0.9988394379615784
1329,NEGATIVE,0.9964714050292969
1330,NEGATIVE,0.9914355874061584
1331,POSITIVE,0.9934321641921997
1332,NEGATIVE,0.998144268989563
1333,NEGATIVE,0.9796552062034607
1334,POSITIVE,0.9969141483306885
1335,NEGATIVE,0.9891830086708069
1336,NEGATIVE,0.9868885278701782
1337,POSITIVE,0.9981335997581482
1338,POSITIVE,0.9997310042381287
1339,NEGATIVE,0.9968019723892212
1340,NEGATIVE,0.9479199647903442
1341,POSITIVE,0.9329065680503845
1342,POSITIVE,0.9834274053573608
1343,NEGATIVE,0.9836286306381226
1344,NEGATIVE,0.9866225123405457
1345,NEGATIVE,0.9847950339317322
1346,POSITIVE,0.7000525593757629
1347,NEGATIVE,0.874823272228241
1348,NEGATIVE,0.967962384223938
1349,NEGATIVE,0.9969291090965271
1350,NEGATIVE,0.9970633387565613
1351,NEGATIVE,0.9407361149787903
1352,POSITIVE,0.910603940486908
1353,NEGATIVE,0.9853899478912354
1354,NEGATIVE,0.9994741082191467
1355,NEGATIVE,0.9976893663406372
1356,POSITIVE,0.999728262424469
1357,POSITIVE,0.9953763484954834
1358,POSITIVE,0.9993762373924255
1359,POSITIVE,0.9325284361839294
1360,NEGATIVE,0.9976553916931152
1361,POSITIVE,0.9981247782707214
1362,POSITIVE,0.9846206903457642
1363,NEGATIVE,0.9925093650817871
1364,NEGATIVE,0.9774559140205383
1365,NEGATIVE,0.9908919930458069
1366,POSITIVE,0.9977818131446838
1367,POSITIVE,0.9883072972297668
1368,POSITIVE,0.9418412446975708
1369,NEGATIVE,0.9937328696250916
1370,NEGATIVE,0.7606192231178284
1371,POSITIVE,0.9277610182762146
1372,NEGATIVE,0.9974562525749207
1373,NEGATIVE,0.9808309674263
1374,NEGATIVE,0.9849154949188232
1375,NEGATIVE,0.9959266185760498
1376,NEGATIVE,0.9914699196815491
1377,POSITIVE,0.9924110174179077
1378,POSITIVE,0.9356400370597839
1379,NEGATIVE,0.9932511448860168
1380,NEGATIVE,0.9562979936599731
1381,NEGATIVE,0.8222643733024597
1382,NEGATIVE,0.998813271522522
1383,NEGATIVE,0.9997430443763733
1384,NEGATIVE,0.9770455360412598
1385,NEGATIVE,0.9418614506721497
1386,NEGATIVE,0.9910637140274048
1387,POSITIVE,0.9997891783714294
1388,NEGATIVE,0.9939581155776978
1389,POSITIVE,0.9985451698303223
1390,NEGATIVE,0.990250825881958
1391,POSITIVE,0.997849702835083
1392,POSITIVE,0.9434110522270203
1393,NEGATIVE,0.995800793170929
1394,POSITIVE,0.9987379908561707
1395,NEGATIVE,0.9943248629570007
1396,POSITIVE,0.9924916625022888
1397,NEGATIVE,0.9791352152824402
1398,POSITIVE,0.9998502731323242
1399,POSITIVE,0.5555586814880371
1400,NEGATIVE,0.9905560612678528
1401,NEGATIVE,0.9990679621696472
1402,POSITIVE,0.9976487755775452
1403,NEGATIVE,0.834233283996582
1404,NEGATIVE,0.9986716508865356
1405,NEGATIVE,0.9861714243888855
1406,NEGATIVE,0.8955402374267578
1407,NEGATIVE,0.9968295693397522
1408,POSITIVE,0.9895845055580139
1409,NEGATIVE,0.9983248114585876
1410,NEGATIVE,0.9992853999137878
1411,NEGATIVE,0.9406692385673523
1412,NEGATIVE,0.9827871322631836
1413,NEGATIVE,0.9154249429702759
1414,POSITIVE,0.8965758085250854
1415,NEGATIVE,0.9979959726333618
1416,NEGATIVE,0.9981403350830078
1417,POSITIVE,0.7469322681427002
1418,NEGATIVE,0.9489298462867737
1419,POSITIVE,0.9990211725234985
1420,POSITIVE,0.998534083366394
1421,NEGATIVE,0.9987303614616394
1422,POSITIVE,0.9998080134391785
1423,POSITIVE,0.9967645406723022
1424,POSITIVE,0.999833345413208
1425,NEGATIVE,0.9862325191497803
1426,NEGATIVE,0.9966655373573303
1427,NEGATIVE,0.9757963418960571
1428,NEGATIVE,0.984667181968689
1429,POSITIVE,0.6946075558662415
1430,NEGATIVE,0.9995349645614624
1431,POSITIVE,0.9998080134391785
1432,NEGATIVE,0.9563748836517334
1433,POSITIVE,0.8712781071662903
1434,NEGATIVE,0.948386013507843
1435,POSITIVE,0.9601771831512451
1436,NEGATIVE,0.9986442923545837
1437,NEGATIVE,0.9981672763824463
1438,NEGATIVE,0.9918500185012817
1439,NEGATIVE,0.7269458770751953
1440,POSITIVE,0.995110809803009
1441,POSITIVE,0.8277245759963989
1442,POSITIVE,0.8064855933189392
1443,NEGATIVE,0.987294614315033
1444,POSITIVE,0.9634575247764587
1445,POSITIVE,0.9782057404518127
1446,NEGATIVE,0.9881411790847778
1447,POSITIVE,0.9831046462059021
1448,POSITIVE,0.516272246837616
1449,NEGATIVE,0.7197464108467102
1450,POSITIVE,0.9932605624198914
1451,NEGATIVE,0.9967848062515259
1452,NEGATIVE,0.9739714860916138
1453,NEGATIVE,0.9251839518547058
1454,NEGATIVE,0.9733911752700806
1455,NEGATIVE,0.9985895752906799
1456,POSITIVE,0.9208559393882751
1457,POSITIVE,0.9886388778686523
1458,POSITIVE,0.9989424347877502
1459,POSITIVE,0.585627555847168
1460,NEGATIVE,0.9997387528419495
1461,NEGATIVE,0.9853525757789612
1462,NEGATIVE,0.999031662940979
1463,NEGATIVE,0.9961327314376831
1464,NEGATIVE,0.9985820055007935
1465,POSITIVE,0.9988929629325867
1466,NEGATIVE,0.9977434873580933
1467,POSITIVE,0.9931707382202148
1468,NEGATIVE,0.9966249465942383
1469,NEGATIVE,0.9981014132499695
1470,POSITIVE,0.9968659281730652
1471,NEGATIVE,0.9959958791732788
1472,NEGATIVE,0.9823338985443115
1473,POSITIVE,0.9964478015899658
1474,POSITIVE,0.9450587630271912
1475,NEGATIVE,0.9977909326553345
1476,NEGATIVE,0.8951110243797302
1477,POSITIVE,0.9872739315032959
1478,NEGATIVE,0.8715489506721497
1479,POSITIVE,0.9709895849227905
1480,NEGATIVE,0.9984906911849976
1481,NEGATIVE,0.9944217801094055
1482,NEGATIVE,0.971111536026001
