Primary ASIN,Product Title,Rating,Global Ratings,Global Reviews,Product URL,Review No.,Variant ASIN,Variant Details,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Reviewed In,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,337,N/A,N/A,N/A,Thomas Emmrich,N/A,5.0 out of 5 stars,Germany,"September 16, 2018",N/A,"Ich bin als Rentner mit dem Wohnmobil unterwegs und wollte eine kleine,  leichte Maschine ohne Kapsel-Umweltsauerei. Und sie sollte alles können: Espresso, Cappuccino und normalen Kaffee. Zubereitungszeit war nicht so wichtig. Sollte wertig, aber nicht zu teuer sein. Dieses Gerät hier erfüllt alles perfekt. Ein bisschen Eingewöhnung braucht's aber dann hat man viel Freude dran.",7 people found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,338,N/A,N/A,N/A,Mueller,N/A,2.0 out of 5 stars,Germany,"August 31, 2018",N/A,"Das ist also ein kleiner Computer, mit dem Heißwasser-Druckextraktionen gesteuert werden können - um es mal anders auszudrücken. Ich komme von einer Gaggia Classic, bei der noch alles manuell ablief. Diese deLonghi ist in vielerlei Hinsicht mit ihren Einstellmöglichkeiten und Automatismen eine Verbesserung. Man muß sich aber schon an den gewünschten Geschmack herantasten und bei Menge sowie Mahlgrad des Kaffees, Stopfung und Wassermenge ein wenig herumprobieren. Mir gefällt das, was jetzt herauskommt.Ich habe auch die verschiedentlich angepriesenen Graef-Siebe ausprobiert, um eine ""bessere"" Crema zu erhalten. Tja, man muß feiner mahlen und stärker stopfen, um das zu erreichen. Dafür wird die Maschine stärker belastet und man hat - wegen der größeren Öffnungen des Siebes - mehr Trub im Espresso. Schmeckt dann natürlich intensiver. Ich bin aber eher auf die Espresso-Flüssigkeit aus und nicht auf den Schaum. Jedenfalls bin ich zum mitgelieferten Sieb zurückgekehrt - mir genügt das.Nachteile/Probleme? Die Tasse wandert während der Zubereitung und die Einstellung der Wassermenge wird nicht lange gehalten (die muss man dann neu einstellen). Die Beschichtung des Siebträgers löst sich schon ... ich hoffe, dass das Material darunter stabil ist. Das sind aber Kleinigkeiten.Deshalb 5 Sterne.Ergänzung nach 9 Monaten:Der Siebträger arbeitet sich beim Brühen aus der Halterung heraus. Ist mir 2x passiert. Ja, ich befestige ihn ordenlich - bis zum Anschlag. Jetzt halte ich ihn beim Brühen fest. Materialermüdung oder -abnutzung, wer weiß?",3 people found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,339,N/A,N/A,N/A,Shu-bi-dua,N/A,5.0 out of 5 stars,Germany,"December 1, 2021",N/A,"Nachdem meine bisherige Espressomaschine, die ich über viele Jahre in Benutzung hatte kaputtgegangen ist, habe ich mich nach einer neuen Lösung umgesehen. Ich habe lange gesucht und bin dann schließlich bei der EC 685 hängen geblieben. Aufgrund guter Rezensionen habe ich sie dann bestellt und ausprobiert. Nachdem ich sie jetzt schon einige Wochen in Betrieb habe kann ich sagen, dass es ein außerordentlich guter Kauf war. Ich kann sowohl hervorragenden Espresso, als auch Cappuccino mit Milch und Hafermilch herstellen. Der Geschmack hängt natürlich davon ab, welches Kaffeepulver man verwendet, ob es frisch gemahlen ist, ob die Menge stimmt, wie das Wasser beschaffen ist, ob der Malgrad stimmt und ob das  Kaffemehl mit dem Tempel richtig fest gedrückt wurde. Hier braucht man vielleicht einige Versuche, bis alles optimal klappt, aber schon der erste und vielleicht schlechteste Versuch hat schon sehr gut trinkbaren Espresso ergeben. Inzwischen bin ich so zufrieden, dass ich meine alte (wesentlich teurere) Espressomaschine nicht mehr vermisse.",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,340,N/A,N/A,N/A,⚜️ Paula ⚜️,N/A,4.0 out of 5 stars,Germany,"August 13, 2020",N/A,"Ich habe mir diese Expressomaschine ausgesucht, weil sie1. eine gute Bewertung hat2. ein für mich geniales Design, mit der schlanken Form3. genug Druck für einen cremigen Espresso besitztIch bin mit ihr echt total zufrieden, das einzige Manko ist die Brühwärme. Der Espresso kommt in ""trinkwärme"" heraus. Meiner Meinung nach, dürfte dieser heißer aus der Maschine kommen. Ich werde mir jedoch nochmal die genaue Beschreibung (bin da immer ein wenig faul) durchlesen, denn das muss einstellbar sein.Bei diesem Preis erwarte ich auch einen guten cremigen Espresso fast wie beim Italiener.",One person found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,341,N/A,N/A,N/A,Amazon Kunde,N/A,5.0 out of 5 stars,Germany,"September 1, 2020",N/A,"Wie bei allen klassischen manuellen Siebträgermaschinen, kommt es bei der Dedica eher auf das Können des Bedieners an und nicht so sehr um die Maschine. Die Dedica kann man leicht über die Programierfunktion individuell anpassen, also Temperatur, Menge/Länge des Durchlaufs für 1 oder 2 Tassen, Wasserhärtegrad, etc... Baristas werden ihre reine Freude mit dieser kleinen Basic-Maschine haben. Es braucht etwas Übung und Experimentieren bis man für sich alles optimal einstellt. Aber man staune, es kommt wirklich ein ""völlig in Ordnung"" bis ""wow, echt gut"" Expresso dabei raus, was man sogar bei manch grösseren und weitaus teureren Maschinen nicht so ohne Weiteres hin bekommt.Der Milchschäumer / die Dampfdüse ist so la la. Man kann ihn nicht als unbrauchbar bezeichnen, da man mit etwas Übung und Experimentieren doch noch einen soliden Schaum hin bekommt, jedoch gut ist die Düse nicht wirklich. Für Barista ist es eine Sache von Minuten um den Dreh bei der Dampfdüse heraus zu bekommen. Für Anfänger wird es etwas länger dauern und einige Sauereien verursachen.Für alle die keine Zeit und Lust haben sich mit der Maschine oder der Kunst des Kaffeemachens zu beschäftigen, rate ich zu einem Vollautomaten. Diese Maschine ist bis auf die Programmierbarkeit so Manuell, wie es nur sein kann.Schon wegen des Preis-/Leistungs-Verhältnisses und dem kompakten und stylischem Design und der Tatsache,, dass man gute Espresso-Qualität erreichen kann, muss ich das Produkt mit 5 Sternen beurteilen, da diese Maschine in seiner Klasse wirklich zu empfehlen ist.",2 people found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,342,N/A,N/A,N/A,roberto s.,N/A,1.0 out of 5 stars,Italy,"February 3, 2022",N/A,"Sono d'accordo con tutti quelli che recensiscono questa macchina negativamente. Anche a me non è riuscito un caffè decente. Ho provato tantissime volte cambiando le quantità di polvere, la pressatura e tutto il possibile. Quello che esce o è acqua sporca o niente, nel senso che se troppo pressata la polvere, sembra che la pressione sia insufficiente e quindi escono tre gocce di fango...Mi sembra impossibile che altri siano riusciti ad ottenere un buon caffè...ma tant'è. E' anche possibile che le aspettative di ognuno siano diverse.",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,343,N/A,N/A,N/A,KittyJen,N/A,5.0 out of 5 stars,Germany,"December 17, 2018",N/A,"Ich bin total begeistert von der Maschine. Da ich eine winzige Küche besitze, musste auch eine passende Maschine her. Auch wenn bei anderen Bewertungen zu einer teureren und qualitativ besseren Maschine geraten wird - diese Leute scheinen einfach viel Platz zu besitzen. Das was über dem Tamper geschrieben wird, der mit zur Maschine geliefert wird, stimmt. Schmeißt ihn einfach weg - Plastikmüll. Hier sollte man wirklich in einen neuen Tamper (51 mm) investieren. Ich habe mich für Siebträger entschieden weil ich einfach diesen Pads und Co. Müll nicht produzieren wollte, damit ist mein Gewissen auch gleich rein. Der Milchschäumer ist gigantisch gut! Ich liebe die Milch. Auch sonst funkioniert alles sehr gut - bei Kaffeepulver sind die Geschmäcker verschieden - da muss sich jeder selbst durchtesten.Die Maschine ist für meine persönlichen Verhältnisse schnell startklar und auch relativ leise. Für einen 1-2 Personenhaushalt die Kaffeetrinken vollkommen ausreichend. Viel Spaß damit :)",2 people found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,344,N/A,N/A,N/A,Giuseppe,N/A,1.0 out of 5 stars,Germany,"March 27, 2022",N/A,Ich habe mich für diese Espressomaschine entschieden nachdem ich mich sehr ausführlich beim den Kaffemacher (YouTube) informiert habe. Die Brühratio 2:1 17gr in 34 out bei 25 Sekunden hab ich eingehalten. Ich habe 3 verschieden Kaffee probiert. Alle haben bitter geschmeckt. Ich denke das Wie viel zu heiß brüht. Ich habe am Ausfluss 94 Grad gemessen. Das heißt das an der Dusche mindestens 100 Grad sind. Viel zu heiß. Desweiteren hat die Maschine an der Dusche 11-12 bar. Espresso sollte aber mit 9bar gebrüht werden. Diese Information habe ich leider erst nach 6 Wochen gelesen. Pech gehabt. Eine süßen leckeren Espresso ist hier nicht möglich.,N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,345,N/A,N/A,N/A,Cliente Amazon,N/A,4.0 out of 5 stars,Italy,"February 17, 2022",N/A,"Non ho dato 5 stelle perchè non sono completamente soddisfatta della corposità del caffè(veniva meglio con la mia Lavazza A Modo Mio). Uso le cialde Borbone. Oggi ho provato a fare il caffè con la polvere ,ho provato diverse tazzine, ma il gusto non mi è piaciuto. Farò il caffè con la polvere quando dovrò preparare il caffelatte. Ho provato a fare il cappuccino, ma no mi è venuto. Forse perchè ho usato il latte senza lattosio. Sul libretto di istruzioni dice di farlo solo con il latte parzialmente scremato freddo di frigorifero. Mah...io ho il cappuccinatore dell'Ariete e il cappuccino con il latte senza lattosio viene benissimo.  Poi ,la macchina è leggera, quando devo avvitare il manico con la cialda si sposta perchè leggera. Quindi, con una mano la devo tenere ferma e con l'altra giro la leva che contiene la cialda.",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,346,N/A,N/A,N/A,Pau,N/A,5.0 out of 5 stars,Spain,"August 27, 2020",N/A,"Muy buena compra. Fácil de usar (aunque hay que cogerle el truco) y café muy rico si usas buen producto con el molido correcto (fino).La recomiendo aunque destacaría un par de puntos que pueden llevar a confusión y que sería bueno que el fabricante lo incluyera en FAQ para mayor claridad:- Los filtros traen dos partes, tirando de la pestaña se pueden separar para limpiarlos. Uno de los filtros traía un film de embalaje y no salía café hasta que me di cuenta de que se podían separar. No entiendo muy bien por qué lo traía uno y el otro no.- La espumadora es recomendable abrirla 10 o 15 segundos poniendo otro recipiente antes de poner la leche para que salga vapor con potencia y no se agüe.- Al usar la espumadora de leche la cafetera se calienta y no te deja hacer otro café. Se enfría en unos segundos si apagas la función de vapor (dándole al botón de la derecha si está encendido) y abriendo la llave hasta que deja de salir vapor. He visto varios comentarios sobre esto y creo que es una duda común al principio.Comprada hace 5 meses, hacemos 4 o 5 cafés al día y por ahora no ha dado ningún problema.",One person found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,347,N/A,N/A,N/A,ThE_DaIsY,N/A,5.0 out of 5 stars,Germany,"December 4, 2020",N/A,"Wir (2 Personen-Haushalt) haben uns für eine Siebträgerkaffeemaschine entschieden, da wir ziemlich viel Kaffee trinken und eine Kapselmaschine deshalb nicht mehr in Frage kam. Das Einspannen des Kaffees braucht anfangs etwas Übung, aber das klappt dann ziemlich schnell. Weiters hat das Einspannen anfangs etwas mehr Kraft gebraucht und die Kaffeemaschine hat sich auch immer mitbewegt, d.h. man musste sie mit einer Hand festhalten, aber das braucht mittlerweile keinen Kraftaufwand mehr. Das funktioniert jetzt einwandfrei und die Kaffeemaschine muss man auch nicht mehr festhalten.Außerdem waren wir anfangs mit dem Kaffeegeschmack nicht zufrieden, da wir die Brühtemperatur zu heiß eingestellt hatten. Das kann man aber auch umstellen (siehe Bedienungsanleitung). Ansonsten müssen wir öfters die Kaffeemaschine entkalken, da das Wasser bei uns sehr hart ist. Dies braucht ca. 30 Minuten und wird ca. alle 2 Monate durchgeführt. Sind sehr zufrieden und freuen und sehr, dass wir uns für diese Maschine entschieden haben. Gut für die Umwelt und man spart sich einen Haufen an Geld.",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,348,N/A,N/A,N/A,DaviD,N/A,4.0 out of 5 stars,Italy,"March 19, 2022",N/A,"Non posso mettere le 5 stelle solo perché non ho molti paragoni da poter fare. La macchinetta è piccola, materiali buoni e il caffè viene bene. Sarebbe stato meglio avere il braccetto di dimensioni standard, ma al di là di questo la macchinetta fa benissimo il suo lavoro. La consiglio per chi è interessato non solo al buon caffè ma anche a qualcosa di piccolo e carino, altrimenti va benissimo il modello più economico (Icona), che ho e uso da tempo e che fa sempre una buonissima crema!",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,349,N/A,N/A,N/A,rob,N/A,1.0 out of 5 stars,Spain,"December 1, 2021",N/A,"Es la primera vez que me pasa.. la caja estaba sin precinto ..le eché un vistazo por encima y estaba con los plasticos originales.. asi que la envolvi para regalo. Pues era para mi hermana.... al abrirla ella y sacarla de la caja, estaba muy muy usada.. no se si le han dado el cambiazo.. pero nueva esta claro que no era.. ni tan siquiera reacondicionada.... un palo por la vergüenza..  aunque menos mal que era para mi hermana que hay confianza.. lo malo que me salio mas barata en amazon..y viendo que le gustó como regalo fui a un centro comercial a por la misma valiendo 80 euros mas. Por el uso en estos dias que mi hermana la ha usado esta contenta. Y de amazon bien, ya me reembolsó el importe aunque no se como podrian controlar estas cosas......",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,350,N/A,N/A,N/A,aluna,N/A,1.0 out of 5 stars,Germany,"March 27, 2021",N/A,"Honestly, save your money. My old no-name machine made 20 times better espresso than this one. I drink espresso every day so it's not like it's my first time doing this. I followed the instructions to the letter as new machine, new rules so to say. But nothing... No foam and no taste. Also, the bottom is so light, so when you want to attach the handle thing which stores the powder (don't know how it's called) the machine moves so you need to also hold it into place. Taking the thing with the powder out is also a pain. The only good thing about this machine is that it looks nice and takes less space. But that's not a reason for me to keep it. At least I'm super grateful I could return it.",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,351,N/A,N/A,N/A,Sergio G.,N/A,4.0 out of 5 stars,Italy,"May 3, 2020",N/A,"Sicuramente la macchina è valida, ed anche il negozio di ricambi a cui ho chiesto mi ha confermato essere la migliore per questa fascia di prezzo; del resto anche le recensioni entusiastiche qui lo dimostrano. Però... a me non ha convinto a pieno. Ho provato diverse marche di caffè, sia tra quelle che vanno per la maggiore sia alcune più di nicchia e costose, ma: crema sempre piuttosto scarsa, caffè che, pur variando la quantità, sembra sempre sottoestratto, temperatura del caffè tiepida, difficoltà nello stringere il braccio portacoppa senza che si sposti l'intera macchina, decalcificazione obbligatoria ad intervalli prestabiliti, scaldatazze inutile (non scalda nulla). Il caffè di alcune marche è anche buono, ma valutando nell'insieme non la ricomprerei ma guarderei altrove.EDIT: dopo più di un anno di utilizzo correggo il mio giudizio: da 2 a 4 stelle. I difetti evidenziati permangono, ma il caffè di svariate marche, dopo un periodo di rodaggio, esce davvero buono, corposo, denso e cremoso, ed alla fine per me l'importante è questo.",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,352,N/A,N/A,N/A,Stefano,N/A,5.0 out of 5 stars,Italy,"July 16, 2020",N/A,"Macchina da caffé dal bel design e molto compatta, la uso con caffé ""da moka"" e devo dire che fa un caffé eccellente, anche i miei ospiti apprezzano molto il caffé. Per ora ho usato caffé illy e lavazza oro. Piccola nota negativa per pulire il braccetto portafiltro, avendo il filtro ad incastro non si riesce a svuotare dal fondo di caffé battento come al bar perché casca anche tutto il filtro assieme, cosa di poco conto risolvibile passando il braccetto sotto l' acqua corrente. Prezzo alto ma vale tutta la spesa.",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,353,N/A,N/A,N/A,Lachi,N/A,2.0 out of 5 stars,Germany,"January 27, 2019",N/A,"Man bekommt was der Preis verspricht eine billige Art aus gutem Pulver etwas nicht wirklich gutes herauszuholen.Ich habe nach langem lesen und prüfen von Testberichten trotz meiner Meinung das dies nichts werden kann für die Arbeit eine solche Maschine bestellt. Da sie in allen Berichten als die super Maschine angebissen wurde, viel für wenig Geld.Meine Empfehlung sparen sparen sie lieber das Geld weiter und kauft eine gute Maschine und sie werden Spaß an der Herstellung guter Produkte haben, natürlich muss man hierfür 300-600€ investieren die sich lohnen.",3 people found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,354,N/A,N/A,N/A,skafloc75,N/A,1.0 out of 5 stars,Italy,"April 5, 2022",N/A,Ho comprato questa macchina De Longhi spinto dal design e dalle buone recensioni.. Da subito l'erogazione non produceva schiuma e anzi il caffè aveva un sapore di bruciato. Provato varie miscele e cialde. Dopo 5 giorni la macchina ha smesso di funzionare e non partiva più. Spedito indietro con reso e sostituzione.La seconda arrivata stesso problema! Niente schiuma e sapore di bruciato. Impacchettata e fatto reso senza sostituzione. Sconsigliata. Servizio reso Amazon top,N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,355,N/A,N/A,N/A,Byelly74,N/A,5.0 out of 5 stars,Italy,"April 13, 2019",N/A,"Soddisfatta dall'acquisto, ormai è più di un mese che la uso sia con le cialde da 44mm che con la polvere di caffè che utilizzavo nella caffettiera. Si collega con una spina schuko utilizza in tutti gli elettrodomestici. Di facile utilizzo una volta seguite le semplici istruzioni scritte anche in italiano, si può preparare un caffe singolo, due caffe contemporanemente, cappuccino, latte caldo e utilizzare l'acqua calda per bevande come the e infusi. La macchina è molto bella e compatta, occupa pochissimo spazio.",One person found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,356,N/A,N/A,N/A,nuri,N/A,3.0 out of 5 stars,Germany,"December 8, 2021",N/A,"Wer einen Siebträger haben möchte, dem kann ich empfehlen ein etwas größeres Modell zu kaufen. Da dieses Gerät relativ klein und leicht ist muss man stets beide Hände benutzen und das Gerät festhalten damit es nicht hin und her wackelt. Des weiteren ergeben sich die Probleme mit dem Siebträger das Lehren des Siebträger ist, dies ist meist nie ohne größere Klappe rein oder Dreck machbar. Ich persönlich empfehle doch einen Kaffeevollautomaten, beziehungsweise wer einen Siebträger möchte oder Marc wollte mehr Geld in die Hand nehmen und sich ein etwas schwereres Gerät besorgen.",N/A,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,357,N/A,N/A,N/A,Mario,N/A,5.0 out of 5 stars,Italy,"June 6, 2019",N/A,Stanco di usare le macchine a capsule sono tornato alle macchine espresso tradizionali. Questa macchinetta mi è piaciuta tantissimo. E' piccola e ha un bellissimo design. Il caffè se ben macinato e pressato (prendere un pressino di acciaio a parte perchè quello in plastica incluso non va bene) viene davvero ottimo. Stra soddisfatto,2 people found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,358,N/A,N/A,N/A,Schwarzleser,N/A,4.0 out of 5 stars,Germany,"March 4, 2019",N/A,"Nachdem ich in der Vergangenheit einige Male mit Vollautomaten auf die Nase gefallen bin, stieg ich um auf einen AEG-Siebträger. War schon nicht übel. Dann auf meine erste Delonghi (keine Ahnung, welcher Typ). Beide hauchten nach ca. 3-4 Jahren ihr Leben aus, was bei meinem Kaffeeverbrauch und dem jeweiligen Preis für mich in Ordnung ist. Reparatur mag ökologisch nachhaltiger sein, in finanzieller Hinsicht jedoch nicht interessant.Nun also, seit kurz nach Weihnachten '18 die EC685.BK. Ein einfacher Siebträger mit Aufschaumdüse (die ich noch bei keinem Gerät verwendet habe) und mehr Elektronik als ich sie bei einer recht einfachen Maschine erwartet hätte.Vor dem ersten Start habe ich die Wasserhärte und die Getränketemperatur eingestellt und los ging's. Wie erwartet macht die Delonghi eine angenehme Crema. Der Kaffee/Espresso schmeckt gut (ich verwende seit Jahren den schwarzen Lavazza, am Wochenende verschiedene andere Sorten), kaum Bitternoten festzustellen. Auch die Säure hält sich, bei allen Sorten, im (v)erträglichen Rahmen.Die beiden voreingestellten Getränkemengen gefallen mir nicht so richtig, da würde ich mir noch eine weitere Einstellmöglichkeit in der Elektronik wünschen. Nicht jeder hat die gleiche Tassengröße. Doch das ist durchaus verschmerzbar.Davon abgesehen ist das Maschinchen, wie ich mir eine Espressomaschine wünsche. Einfach aufgebaut und somit leicht zu reinigen. Ohne für mich unnötigen Schnickschnack wie einen automatischen Milchschaumbereiter. Sie macht einen sehr ordentlichen Kaffee.",One person found this helpful,Yes
B06X3Z9MF3,"Delonghi EC685.B DEDICA 15-Bar Pump Espresso Machine Coffee Maker, Black, 220 Volts (Not for USA - European Cord)",4.4 out of 5,4246,1577,https://www.amazon.com/Delonghi-EC685-B-DEDICA-Espresso-Machine/dp/B06X3Z9MF3/ref=cm_cr_arp_d_product_top?ie=UTF8,359,N/A,N/A,N/A,Vecchia Milano,N/A,5.0 out of 5 stars,Italy,"February 2, 2019",N/A,"Ho fatto il caffè già una cinquantina di volte. Facilissima da usare. Si usa con la polvere da caffè. Forse l'unica cosa che non mi convince è quando si vogliono fare più caffè uno dopo l'altro in quanto non è facilissimo togliere la polvere utilizzata senza lavare il contenitore per la polvere, ma penso che questo sia comune a tutte le macchine di questa tipologia anche di altre marche. L'unica soluzione è mettere sotto l'acqua corrente.AGGIORNAMENTO DOPO 2 ANNIMolto soddisfatto.Mai avuto un problema con il caffè. I miei genitori molto esigenti e inizialmente prevenuti, dicono che il caffè è eccellente.Non l'ho mai pulito in 2 anni (faccio 2-3 caffè al giorno non di più).davvero consigliato.",One person found this helpful,Yes
