Primary ASIN,Product Title,Rating,Global Ratings,Global Reviews,Product URL,Review No.,Variant ASIN,Variant Details,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Reviewed In,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,39,N/A,N/A,N/A,ColinS,N/A,3.0 out of 5 stars,the United Kingdom,"April 11, 2013",N/A,"I bought this to make cappuccinos but the larger hopper is too small to make good strong coffee for two and hardly big enough to make a decent coffee for one.  Instead, I use it to make strong filter coffee and the milk frother (which would be better a touch longer) for the milk.  That works reasonably well.  So we can use it, but it is not ideal.",N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,40,N/A,N/A,N/A,Ali,N/A,5.0 out of 5 stars,the United Kingdom,"January 22, 2015",N/A,Absolutely superb. Still going strong after using it at least twice a day for the last 18 months. Can't fault it.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,41,N/A,N/A,N/A,Laura e Andrea,N/A,5.0 out of 5 stars,the United Kingdom,"January 3, 2013",N/A,Very good machine for an Italian as well.... A good compromise American coffee and Espresso at the same time !!!!,2 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,42,N/A,N/A,N/A,zip,N/A,4.0 out of 5 stars,the United Kingdom,"March 13, 2014",N/A,Little hard to work and need s to be able to use nescafe pods as wellrather then ese pods but otherwise good,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,43,N/A,N/A,N/A,Richard Rodgers,N/A,5.0 out of 5 stars,the United Kingdom,"June 8, 2014",N/A,The De'Longhi is actually as the Which Review suggested - best in class. It makes great coffee and the combination of one-off espresso plus steamer or filter is great and very convenient.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,44,N/A,N/A,N/A,Tanzey Johnson,N/A,4.0 out of 5 stars,the United Kingdom,"December 18, 2012",N/A,"So far so good, only had for one month but really like it.  Great coffee and milk frother works really well but need to heat it up a couple of times to get the milk really hot.",2 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,45,N/A,N/A,N/A,Kindle Customer,N/A,4.0 out of 5 stars,the United Kingdom,"February 19, 2014",N/A,I like this product very much.  It is not too big despite being a dual model.  The only thing I do not like is the fact that you have to make 4 cups in the filter machine as most of the time I only require two.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,46,N/A,N/A,N/A,Gordon Sorensen,N/A,1.0 out of 5 stars,the United Kingdom,"December 10, 2014",N/A,This machine lasted 14 months and then broke down due to parts corroding. Electrical safety hazard so we threw it away.,One person found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,47,N/A,N/A,N/A,J Lewins,N/A,5.0 out of 5 stars,the United Kingdom,"October 20, 2015",N/A,Great machine,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,48,N/A,N/A,N/A,Hannah Matheson,N/A,5.0 out of 5 stars,the United Kingdom,"November 1, 2014",N/A,Brilliant machine!,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,49,N/A,N/A,N/A,Dimitrios,N/A,2.0 out of 5 stars,the United Kingdom,"June 20, 2014",N/A,It's not even been 2 months and the machine is leaking clean water from the bottom even when it's not turned on! This happens only when making filter-coffee but still...,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,50,N/A,N/A,N/A,geoff,N/A,3.0 out of 5 stars,the United Kingdom,"June 22, 2014",N/A,"Seller perfect,  it's the product that's crap  I should have bought more expensive piece,  with better features and more types to choose",N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,51,N/A,N/A,N/A,Amazon Customer,N/A,4.0 out of 5 stars,the United Kingdom,"March 11, 2013",N/A,Milk steamer could be better but overall a good product. We are using it every day. Keeps coffee hot in jug.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,52,N/A,N/A,N/A,Helen,N/A,5.0 out of 5 stars,the United Kingdom,"February 14, 2013",N/A,This machine is brill. Frothy coffee and even hot chocolate on demand. Easy to use and clean. Perfect coffee every time,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,53,N/A,N/A,N/A,Mary,N/A,4.0 out of 5 stars,the United Kingdom,"December 5, 2013",N/A,"its a good product does good coffee, we are happy with it and not that expensive easy to use and handle",N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,54,N/A,N/A,N/A,Mrs Janet simpson,N/A,4.0 out of 5 stars,the United Kingdom,"January 17, 2014",N/A,"Good product or home & small business,would be better with a frother jug surplied with purchase instead of seperate but overall a good coffee machine.",N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,55,N/A,N/A,N/A,MS KAY B BALDOCK,N/A,5.0 out of 5 stars,the United Kingdom,"February 12, 2013",N/A,Great!The coffee is easy to make and tastes excellent. I like both the filter and the expresso coffee. good service.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,56,N/A,N/A,N/A,chris salck,N/A,5.0 out of 5 stars,the United Kingdom,"June 22, 2014",N/A,"Hello, Does anyone know where I can get more of the water filter pods? The ones that go in the back of the machine.",N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,57,N/A,N/A,N/A,Shaun Mayland,N/A,4.0 out of 5 stars,the United Kingdom,"May 17, 2014",N/A,Well put together item. Great quality and good price. Access to steamer slightly restricted for any mugs but not a show stopper.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,58,N/A,N/A,N/A,Mrs L D Thomas,N/A,5.0 out of 5 stars,the United Kingdom,"August 8, 2014",N/A,Wonderful machine - can do everything - Can be a bit noisy but is very compact and easy to use,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,59,N/A,N/A,N/A,MRS L,N/A,5.0 out of 5 stars,the United Kingdom,"June 24, 2013",N/A,"Excellent, it makes very good esspresso and quick hot filter coffee.However I dislke this feed back form which demands more words",One person found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,60,N/A,N/A,N/A,Christoper Breeze,N/A,5.0 out of 5 stars,the United Kingdom,"January 21, 2014",N/A,i got this de longhi coffee machine for my girlfreind for christmas she loves it loads better than her old one highly recommend,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,61,N/A,N/A,N/A,John,N/A,5.0 out of 5 stars,the United Kingdom,"November 27, 2012",N/A,Great bargain combining espresso maker and filter coffee maker which is rare. Looks elegant in my kitchen. Would recommend highly,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,62,N/A,N/A,N/A,Lauren White,N/A,4.0 out of 5 stars,the United Kingdom,"January 16, 2014",N/A,Bought as a gift for my mum. She loves it. It's easy to use and easy to clean. Price was much better than elsewhere.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,63,N/A,N/A,N/A,Patsy,N/A,5.0 out of 5 stars,the United Kingdom,"September 3, 2013",N/A,"The best of both worlds, Expresso or a pot of coffee. Always makes lovely coffee and very easy to use.",N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,64,N/A,N/A,N/A,Graham Tucker,N/A,5.0 out of 5 stars,the United Kingdom,"February 13, 2013",N/A,"Very good price, makes coffee just like a machine double the price, would recomend it to anyone who's after a coffee machine",N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,65,N/A,N/A,N/A,Evanne,N/A,4.0 out of 5 stars,the United Kingdom,"December 2, 2012",N/A,Good machine. Having the pull out filter section makes it easier than other machines to fill. It does everything I want it to.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,66,N/A,N/A,N/A,karen warr,N/A,5.0 out of 5 stars,the United Kingdom,"February 4, 2015",N/A,all very good was present and she loved it all Thank you,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,67,N/A,N/A,N/A,Petya Snooks,N/A,5.0 out of 5 stars,the United Kingdom,"November 16, 2014",N/A,It's exactly what I need. Good quality and make a lovely coffee.,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,68,N/A,N/A,N/A,Amazon Customer,N/A,5.0 out of 5 stars,the United Kingdom,"January 27, 2013",N/A,always been happy with de longhi products and this is no exception the sale price tempted me to buy the product,N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,69,N/A,N/A,N/A,Popply,N/A,5.0 out of 5 stars,Germany,"November 10, 2018",N/A,"Ich nutze dieses Gerät nun schon lange und täglich und ich bin begeistert. Diese Maschine ist einfach in der Handhabung und leicht zu reinigen. Die Einfüllöffnung für Wasser bei der Kaffeemaschine ist komfortabel groß (kenne ich von anderen Maschinen anders) und die Füllstandsanzeige recht gut zu erkennen. Die Düse für die Zubereitung von Milchschaum nutze ich auch, um eine Tasse Wasser oder Milch warm zu machen. Ob der Milchschaum gelingt hängt von der Milch an sich ab und sicher auch vom Geschick des Bedieners. Ich würde dieses Gerät jedem Automaten vorziehen.",2 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,70,N/A,N/A,N/A,M. Lindner,N/A,3.0 out of 5 stars,Germany,"November 22, 2018",N/A,"Eigentlich ist die Maschine von der Idee her, sehr gut. ABER! Es ist bereits die dritte Maschine, dieser Art, die wir gekauft haben und wieder ist sie nach 4 Jahren defekt. Die ersten beiden liefen nach einer bestimmten Zeit aus und bei dieser ist nun die Pumpe des Espressoteils defekt.Da wir gerne Espresso und Filterkaffee trinken und nicht 2 Maschinen rumstehen haben wollen, es aber nichts adequates auf dem Markt gibt, werden wir sie doch wieder kaufen. In der Hoffnung, diese hält länger.",One person found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,71,N/A,N/A,N/A,Jana,N/A,2.0 out of 5 stars,the United Kingdom,"December 4, 2012",N/A,"I bought this machine on 27th June 2012 and as of late November 2012 it became unusable.Initially it worked well - not great for espresso, but OK if you wanted a small cup of really strong coffee, the filter coffee side, made lovely coffee.We used this machine once a day - one espresso, one pot of filter coffee - it leaked profusely from the outset, but we put that down to it's price - and it was reasonably easy to contain the leaking - now it leaks profusely AND steams off half (I am not exagerating, literally half) of the filter coffee water. Also, the espresso comes out weaker than the filter coffee.Now I know this was exceptionally cheap (discounted to £88 when I bought it), but I still expected it to work for longer than 5 months. All in all, a false economy. Another £50-£80 will buy you a machine that lasts two years.",4 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,72,N/A,N/A,N/A,Mr. O. Sturdy,N/A,4.0 out of 5 stars,the United Kingdom,"December 23, 2012",N/A,"Can make coffee well and is very versatile for the price, but you must know what you're doing with this.Firstly, you'll need to refill the water every 3-4 medium sized coffee cups, also it will give you double and single pod filters, please use the correct one for that order. If you use a double and don't put 2 pods in then you will get awful weak coffee, that said be sure to give the pods a shake before putting them into handle press for best results.The milk frother works best with full fat milk, and the nossle isn't very long so don't use a tall cup when frothing. The heating plate on the coffee pot is good, but again read the instructions before you try it or it might not work out as you migh expect.All in all, a quite professional piece for the price, as long as you know what you're doing, this can serve a great cup of coffee.Good points: Professional style, Works well, Versatile, great value.Bad points: Small water tank, small frother nozzle, not ideal for novice use.",9 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,73,N/A,N/A,N/A,cajonista,N/A,1.0 out of 5 stars,Germany,"December 29, 2014",N/A,"War zunächst sehr zufrieden mit der Maschine, ausgezeichneter Kaffee und gute Crema. Nach ca. 1 Jahr bereits Probleme (vermutlich mit der Pumpe), da der Kaffee nicht mehr richtig durch den Siebträger lief und teilweise nur tröpfelte. Dachte zuerst, es liegt am zu fein gemahlenen Kaffee, aber nachdem wir verschiedene Mahlgrade ausprobiert haben ist das definitiv nicht der Grund. Das Ersatzgerät hat jetzt nach 2,5 Jahren genau dieselben Probleme, mittlerweise kommt auch beim gröbsten gemahlenen Pulver nichts mehr durch. Amazon ist nach 2 Jahren aus der Garantie raus, und nach Anruf bei DeLonghi haben auch die die Hände von sich gestreckt, für Kombi-Kaffeemaschinen gäbe es nur die gesetzliche Frist von zwei Jahren - also bleibt nur Einschicken zum Kundendienst, Überprüfung und Reparatur würde aber mehr kosten als die Maschine selbst. Von daher Fall für den Elektroschrott. Nie wieder.",One person found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,74,N/A,N/A,N/A,Bogomil,N/A,3.0 out of 5 stars,Germany,"December 22, 2014",N/A,"Nachdem das baugleiche Vorgängermodell nach etlichen Jahren seinen Dienst verweigerte, habe ich mich, trotz der bekannten Fehler wieder für die BCO 410 entschieden. Schade das DeLonghi es über die Jahre nicht geschafft hat alle(auch von mehreren Kunden) kritisierten Fehler auszuräumen. Die Tropfschale unter der Espressoseite hat jetzt einen Füllstandsanzeiger, das ist gut. Aber eine kleckerfreie Kanne zu konstruieren, scheint unvermindert unmöglich zu sein.Ansonsten erfüllt die Maschine ihre Aufgaben. Der Kaffe ist i.O. die Qualität des Espressos ist ebenfalls gut,reicht aber nicht ganz an ""große"" Maschinen heran. (Ist wohl in diesem Preissegment auch nicht zu erwarten.)",2 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,75,N/A,N/A,N/A,Bruno,N/A,1.0 out of 5 stars,the United Kingdom,"December 29, 2012",N/A,"There were good and bad comments about this product, so I wasn't sure who to believe. Somehow I figured those who were unhappy with the taste of the espresso had made a mistake or something. Well, no. It's indeed awful - impossible to obtain an acceptable espresso, what you get is more or less what Senseo machines do. Which is incredible since those machines work under a pressure of not even 2 bars.Let me precise I used the right filter (the 1-cup one) and as a last attempt I even tried using a ridiculous amount of water. Didn't help at all. I ended up returning the item and asking for refund.Some argue that you know what to expect for this price. I don't agree: if it's actually impossible to make a decent espresso machine at such a small price, then don't do it. Whatever the price, there's no point buying a coffee machine that can't make your coffee.",5 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,76,N/A,N/A,N/A,Gabriel,N/A,4.0 out of 5 stars,Germany,"February 12, 2015",N/A,"Hatte die BCO410 bereits 2012 gekauft, die leider, nach der ein oder andere Macke, nach schon 2 Jahren den Geist aufgegeben hat. Da ich das Konzept und die Optik eigentlich sehr ansprechend finde, habe ich sie nochmal gekauft.Auffällig ist z.B., dass beim Aufschäumen von Milch Wasser aus dem Siebträger tropft. Die Qualität der Getränke und Verarbeitung der Maschine ist sicher nicht perfekt und sehr lange wird diese Maschine sicher nicht halten. Für den Preis erhält man meiner Meinung jedoch nichts Besseres. Im Handel findet man doppelt so teure Geräte, die deutlich schlechter verarbeitet sind.",N/A,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,77,N/A,N/A,N/A,Martin,N/A,5.0 out of 5 stars,Germany,"November 24, 2014",N/A,"Ich bestellte die Kombimaschine als Weihnachtsgeschenk für meinen Vater, da er in den letzten Jahren eine Vorliebe für Espresso entwickelt hat und seine bis dato genutzte Kaffeemaschine langsam aber sicher den Geist aufgab.Das Paket kam nach 2-3 Tagen sehr ordentlich verpackt an; alles war in ausreichend Luftpolsterfolie eingewickelt sodass nichts zu Bruch ging (gehen konnte).Die Maschine ist nun seit knapp einem Jahr in Betrieb und es gibt nach wie vor nichts zu meckern.In Sachen Verarbeitungsqualität, Bedienungsfreundlichkeit und natürlich dem Geschmack des Kaffees / Espressos lässt die Kombimaschine BCO 410 von DeLonghi (für uns) keine Wünsche offen.Ich kann jedem, der keine Unsummen ausgeben möchte, dieses Produkt wärmstens empfehlen und würde sie definitiv wieder kaufen!",One person found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,78,N/A,N/A,N/A,Telford Morton,N/A,5.0 out of 5 stars,the United Kingdom,"January 31, 2013",N/A,We had to replace our current machine which we have had for years now wearing out.  we purched this as a present between us for christmas.  Found the machine easy to use after sorting out the instructions.  We have no problem frothing up the milk which is as good as Starbucks made.  The machine has had a lot of use since purchase like every day and love it,One person found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,79,N/A,N/A,N/A,N. Holmes,N/A,5.0 out of 5 stars,the United Kingdom,"December 19, 2012",N/A,"It is a bit bigger than I expected and takes up a lot of kitchen work surface, but is easy to use and produces excellent coffee every time.Having tried a variety of options, I can highly recommend getting a grinder and buying whole-beans rather than the pods or grounds. The grind has a profound effect on the strength and taste of the final cup, so being able to decide for yourself how fine to grind it is well worth the extra 30 seconds it takes to grind..",3 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,80,N/A,N/A,N/A,Jörg Krusche,N/A,4.0 out of 5 stars,Germany,"May 14, 2014",N/A,"Nach ewigen Hin und Her und dem Lesen der Kundenbewertungen haben wir und entschlossen diese Maschine zu kaufen.Ich muß sagen wir sind voll zu frieden damit. Der Stecker ist einer für Deutschland , die Lautstärke der Maschine ist normal, die Kanne kleckert nicht , die Übertropfschale hat eine Anzeige, somit kann man es nicht verpassen diese auszuleeren.Das Einzige was ein wenig Übung benötigt ist der Milchaufschäumer. Ansonsten finde ich das Preis-Leistungsverhältnis meiner Meinung nach voll ok.",2 people found this helpful,Yes
B003UMHO8G,"DeLonghi BCO411.B 15-Bar Combi Espresso Coffee Machine, 220-Volts (Not for USA)",3.8 out of 5,219,202,https://www.amazon.com/DeLonghi-BCO411-B-Espresso-Machine-220-Volts/dp/B003UMHO8G/ref=cm_cr_arp_d_product_top?ie=UTF8,81,N/A,N/A,N/A,Kathrin,N/A,4.0 out of 5 stars,Germany,"February 19, 2013",N/A,"WIr haben uns für diese Maschiene entschieden, weil man sowohl eine Kanne Kaffee als auch Latte u.ä. damit zubereiten kann.wir sind damit sher zufrieden. mit etwas übung hat man den dreh schnell raus. mit dem milchschäumer muss man wirklich etwas üben.punktabzug gibt es nur bei der verarbeitung des gerätes es dampft aus manchen ritzen und sieht auch an den griffen etwas billig verarbeitet aus. aber für den preis ganz ok.",One person found this helpful,Yes
